item,itemLabel,startDate,endDate,sourceDate,psid
Q1096208,Donald Kalpokas,2001-05,2002-05,,Q1096208-F2AD5205-9298-4D35-B5EA-98E134C5CA0A
Q888859,Roger Abiut,2003-12,2004-07,,Q888859-DEE930FD-6D22-4AD9-835A-AE0543635D71
Q888262,Josias Moli,2004-07,2004-12,,Q888262-F1B04DEA-3286-4067-9BF2-F59176445A71
Q5546148,George Wells,2008-09,2009-06,,Q5546148-C3B73ECE-6752-4AC1-8A7B-957C654B9DA1
Q933149,Maxime Carlot Korman,2009-06,2010-01,,Q933149-85b92f06-41c9-ce2b-c36e-ba38059e71c5
Q5546148,George Wells,2010-01,2010-12,,Q5546148-A70E33B3-0F9E-4B4E-8210-84AE63E77248
Q933149,Maxime Carlot Korman,2010-12,2011-09,,Q933149-62bc95ca-4447-69e6-905c-6bedbef7288a
Q5546148,George Wells,2012-11,2013-04,,Q5546148-82B23C65-0D5F-421B-85E1-37835986DD2F
Q18214160,Philip Boedoro,2013-04,2015-06,,Q18214160-1C48A80D-8A53-4FA5-807A-83BBB3B4F425
Q6756389,Marcellino Pipite,2015-06-16,2015-10-16,,Q6756389-12f0f3a3-48b0-b8b8-2c7c-727d18c4de30
Q5398549,Esmon Saimon,2016-02-11,2019-09-06,,Q5398549-979832A1-E33F-47AD-B7B6-9A2364772450
Q55863225,Seoule Simeon,2019-09-06,2020-04-20,,Q55863225-092B2A96-D898-467A-9834-67878E77B1C4
Q106031079,Gracia Shadrack,2020-04-20,2021-06-15,,Q106031079-8570FC74-54B5-416E-AE5A-9A803600EB3B
Q55863225,Seoule Simeon,2021-06-15,,,Q55863225-CB49E065-38FB-4EC7-A77F-AB7C482073CE
